link;value
"http://dbpedia.org/class/yago/MusiciansFromLiverpool"; 0.0037500000000000007
"http://dbpedia.org/class/yago/OfficersOfTheOrderOfTheBritishEmpire"; 0.0037500000000000007
"http://dbpedia.org/class/yago/PeopleAcquittedOfCrimes"; 0.0037500000000000007
"http://dbpedia.org/resource/Kenny_Dalglish"; 0.15000000000000002
"http://dbpedia.org/class/yago/1974FIFAWorldCupPlayers"; 0.002897727272727273
"http://dbpedia.org/class/yago/1978FIFAWorldCupPlayers"; 0.002897727272727273
"http://dbpedia.org/class/yago/1982FIFAWorldCupPlayers"; 0.002897727272727273
"http://dbpedia.org/class/yago/BlackburnRoversF.C.Managers"; 0.002897727272727273
"http://dbpedia.org/class/yago/PremierLeagueManagers"; 0.008768998858284574
"http://dbpedia.org/class/yago/ScottishFootballManagers"; 0.002897727272727273
"http://dbpedia.org/class/yago/ScottishPremierLeagueManagers"; 0.002897727272727273
"http://dbpedia.org/class/yago/CelticF.C.Managers"; 0.002897727272727273
"http://dbpedia.org/class/yago/CelticF.C.Players"; 0.006166958041958043
"http://dbpedia.org/class/yago/CumbernauldUnitedF.C.Players"; 0.002897727272727273
"http://dbpedia.org/class/yago/NewcastleUnitedF.C.Managers"; 0.002897727272727273
"http://dbpedia.org/class/yago/LiverpoolF.C.Managers"; 0.002897727272727273
"http://dbpedia.org/resource/Lady_Gaga"; 0.15000000000000002
"http://dbpedia.org/class/yago/AmericanContraltos"; 0.0029651162790697676
"http://dbpedia.org/class/yago/Contralto109961198"; 0.00548546511627907
"http://dbpedia.org/class/yago/AmericanDanceMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/AmericanDancers"; 0.0029651162790697676
"http://dbpedia.org/class/yago/Dancer109989502"; 0.00548546511627907
"http://dbpedia.org/class/yago/AmericanElectronicMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/AmericanFemalePopSingers"; 0.0029651162790697676
"http://dbpedia.org/class/yago/Singer110599806"; 0.015188808139534885
"http://dbpedia.org/class/yago/AmericanMusiciansOfItalianDescent"; 0.0029651162790697676
"http://dbpedia.org/class/yago/AmericanPerformanceArtists"; 0.0029651162790697676
"http://dbpedia.org/class/yago/BisexualMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/Disputant109615465"; 0.011269665697674418
"http://dbpedia.org/class/yago/Militant110315837"; 0.008005813953488372
"http://dbpedia.org/class/yago/Reformer110515194"; 0.009770058139534884
"http://dbpedia.org/class/yago/Musician110340312"; 0.01587560319767442
"http://dbpedia.org/class/yago/PseudonymousMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/SingersFromNewYorkCity"; 0.0029651162790697676
"http://dbpedia.org/class/yago/SynthpopMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/English-languageSingers"; 0.0029651162790697676
"http://dbpedia.org/class/yago/FeministMusicians"; 0.0029651162790697676
"http://dbpedia.org/class/yago/PeopleFromManhattan"; 0.0029651162790697676
"http://dbpedia.org/class/yago/InterscopeRecordsArtists"; 0.0029651162790697676
"http://dbpedia.org/class/yago/LGBTMusiciansFromTheUnitedStates"; 0.0029651162790697676
"http://dbpedia.org/class/yago/LGBTRightsActivists"; 0.0029651162790697676
"http://dbpedia.org/class/yago/LGBTRightsActivistsFromTheUnitedStates"; 0.0029651162790697676
"http://dbpedia.org/resource/Lisa_Simpson"; 0.15000000000000002
"http://dbpedia.org/class/yago/Ability105616246"; 0.06355819943181819
"http://dbpedia.org/class/yago/Cognition100023271"; 0.06561537860795455
"http://dbpedia.org/class/yago/FictionalCharacter109587565"; 0.05100000000000001
"http://dbpedia.org/class/yago/ImaginaryBeing109483738"; 0.054940909090909096
"http://dbpedia.org/class/yago/ChildCharactersInTelevision"; 0.011590909090909093
"http://dbpedia.org/class/yago/FictionalCharactersIntroducedIn1987"; 0.011590909090909093
"http://dbpedia.org/class/yago/FilmCharacters"; 0.011590909090909093
"http://dbpedia.org/class/yago/Creativity105624700"; 0.06113798863636365
"http://dbpedia.org/class/yago/Imagination105625465"; 0.058290681818181825
"http://dbpedia.org/class/yago/TheSimpsonsCharacters"; 0.011590909090909093
